period,dimension,key1,key2,clicks,impressions,ctr,position
daily_2026-04-21_2026-08-11,page+date,/pages/small-claims-filing-fee-calculator,2026-08-04,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/pages/small-claims-filing-fee-calculator,2026-08-10,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-05-28,0,1,0,44
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-07-21,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-07-22,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-07-23,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-07-25,0,1,0,77
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-07-29,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/pages/trademark-lawyer-cost,2026-08-02,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/pages/truck-accident-lawyer-cost,2026-04-22,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/pages/truck-accident-lawyer-cost,2026-05-06,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/pages/uber-lyft-accident-lawyer-cost,2026-05-12,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/pages/uber-lyft-accident-lawyer-cost,2026-05-15,0,1,0,14
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-05-18,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-05-26,0,1,0,26
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-05-28,0,1,0,21
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-06-15,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-07-06,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-07-13,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-07-21,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-07-28,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/pages/white-collar-crime-lawyer-cost,2026-08-05,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/pages/workers-comp-lawyer-cost,2026-04-24,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/pages/workers-comp-lawyer-cost,2026-04-29,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/pages/workers-comp-lawyer-cost,2026-05-05,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/pages/workers-comp-lawyer-cost,2026-05-06,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/pages/workers-comp-lawyer-cost,2026-05-10,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/pages/wrongful-termination-lawyer-cost,2026-07-01,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/pages/wrongful-termination-lawyer-cost,2026-07-03,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-05-07,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-06-22,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-07-05,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-07-11,0,1,0,41
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-07-29,0,1,0,72
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-08-02,0,1,0,81
daily_2026-04-21_2026-08-11,page+date,/privacy-policy,2026-08-04,0,1,0,82
daily_2026-04-21_2026-08-11,page+date,/states/,2026-05-13,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/,2026-05-26,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/,2026-05-27,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/,2026-05-31,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/,2026-06-02,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/,2026-06-23,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/,2026-06-24,0,1,0,89
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-02,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-05,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-07,0,1,0,100
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-14,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-16,0,1,0,99
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-19,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-29,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/,2026-07-31,0,1,0,41
daily_2026-04-21_2026-08-11,page+date,/states/,2026-08-01,0,1,0,47
daily_2026-04-21_2026-08-11,page+date,/states/,2026-08-02,0,1,0,48
daily_2026-04-21_2026-08-11,page+date,/states/,2026-08-03,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/,2026-08-07,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/,2026-08-09,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/alabama-lawyer-costs,2026-05-21,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/alabama-lawyer-costs,2026-05-23,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-02,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-04,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-06,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-09,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-13,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-14,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-15,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-17,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-19,0,1,0,47
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-05-25,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/alaska-lawyer-costs,2026-06-24,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/arizona-lawyer-costs,2026-05-01,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/arizona-lawyer-costs,2026-05-10,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/arizona-lawyer-costs,2026-06-06,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/arkansas-lawyer-costs,2026-05-04,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/arkansas-lawyer-costs,2026-05-07,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/arkansas-lawyer-costs,2026-05-17,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/arkansas-lawyer-costs,2026-06-15,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/arkansas-lawyer-costs,2026-06-19,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/california-lawyer-costs,2026-04-23,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/connecticut-lawyer-costs,2026-05-15,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/connecticut-lawyer-costs,2026-05-19,0,1,0,32
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-04-30,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-05-03,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-05-10,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-05-11,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-05-22,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-05-23,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-05-25,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-06-05,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-06-12,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/delaware-lawyer-costs,2026-06-14,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-05-10,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-05-12,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-05-15,0,1,0,57
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-05-29,0,1,0,67
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-06-03,0,1,0,75
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-06-10,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-06-14,0,1,0,97
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-06-22,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-06-29,0,1,0,48
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-07-01,0,1,0,96
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-07-03,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-07-04,0,1,0,48
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-07-24,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-07-25,0,1,0,49
daily_2026-04-21_2026-08-11,page+date,/states/florida-lawyer-costs,2026-08-11,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-06,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-09,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-11,0,1,0,98
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-12,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-18,0,1,0,13
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-19,0,1,0,40
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-20,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-28,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-29,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-05-30,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-06-05,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-06-07,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-06-12,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/georgia-lawyer-costs,2026-07-08,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/hawaii-lawyer-costs,2026-05-02,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/hawaii-lawyer-costs,2026-05-03,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/hawaii-lawyer-costs,2026-05-24,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/hawaii-lawyer-costs,2026-06-06,0,1,0,75
daily_2026-04-21_2026-08-11,page+date,/states/idaho-lawyer-costs,2026-05-06,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/idaho-lawyer-costs,2026-05-14,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/idaho-lawyer-costs,2026-05-18,0,1,0,33
daily_2026-04-21_2026-08-11,page+date,/states/idaho-lawyer-costs,2026-05-20,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/idaho-lawyer-costs,2026-05-22,0,1,0,85
daily_2026-04-21_2026-08-11,page+date,/states/idaho-lawyer-costs,2026-06-07,0,1,0,90
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-10,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-11,0,1,0,89
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-12,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-15,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-19,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-20,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-25,0,1,0,92
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-05-26,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-06-13,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-06-14,0,1,0,77
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-06-21,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-06-28,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/illinois-lawyer-costs,2026-06-29,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/indiana-lawyer-costs,2026-05-20,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/indiana-lawyer-costs,2026-05-22,0,1,0,82
daily_2026-04-21_2026-08-11,page+date,/states/iowa-lawyer-costs,2026-04-29,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/iowa-lawyer-costs,2026-05-18,0,1,0,25
daily_2026-04-21_2026-08-11,page+date,/states/kansas-lawyer-costs,2026-05-19,0,1,0,23
daily_2026-04-21_2026-08-11,page+date,/states/kansas-lawyer-costs,2026-05-21,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/kansas-lawyer-costs,2026-05-22,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/kansas-lawyer-costs,2026-05-24,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/kansas-lawyer-costs,2026-06-27,0,1,0,84
daily_2026-04-21_2026-08-11,page+date,/states/kentucky-lawyer-costs,2026-05-07,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/kentucky-lawyer-costs,2026-05-09,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-04-29,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-01,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-02,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-13,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-15,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-17,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-20,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-21,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-24,0,1,0,57
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-27,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/maine-lawyer-costs,2026-05-30,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/maryland-lawyer-costs,2026-05-03,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/maryland-lawyer-costs,2026-05-06,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/maryland-lawyer-costs,2026-05-08,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/maryland-lawyer-costs,2026-05-11,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/massachusetts-lawyer-costs,2026-05-06,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/massachusetts-lawyer-costs,2026-06-07,0,1,0,33
daily_2026-04-21_2026-08-11,page+date,/states/massachusetts-lawyer-costs,2026-06-20,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-05-07,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-05-16,0,1,0,98
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-05-18,0,1,0,35
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-05-21,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-05-27,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-06-05,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/michigan-lawyer-costs,2026-06-27,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/minnesota-lawyer-costs,2026-05-17,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/minnesota-lawyer-costs,2026-05-20,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/minnesota-lawyer-costs,2026-05-23,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/mississippi-lawyer-costs,2026-05-23,0,1,0,15
daily_2026-04-21_2026-08-11,page+date,/states/mississippi-lawyer-costs,2026-05-25,0,1,0,12
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-03,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-04,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-11,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-21,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-22,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-23,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-05-24,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-06-27,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/montana-lawyer-costs,2026-06-28,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-02,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-06,0,1,0,8
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-07,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-09,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-13,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-19,0,1,0,93
daily_2026-04-21_2026-08-11,page+date,/states/nebraska-lawyer-costs,2026-05-22,0,1,0,63
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-04-30,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-05-14,0,1,0,2
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-05-17,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-05-19,0,1,0,37
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-05-28,0,1,0,41
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-06-05,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-06-09,0,1,0,13
daily_2026-04-21_2026-08-11,page+date,/states/nevada-lawyer-costs,2026-06-12,0,1,0,44
daily_2026-04-21_2026-08-11,page+date,/states/new-hampshire-lawyer-costs,2026-05-19,0,1,0,43
daily_2026-04-21_2026-08-11,page+date,/states/new-jersey-lawyer-costs,2026-05-01,0,1,0,3
daily_2026-04-21_2026-08-11,page+date,/states/new-jersey-lawyer-costs,2026-05-20,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/new-jersey-lawyer-costs,2026-05-22,0,1,0,90
daily_2026-04-21_2026-08-11,page+date,/states/new-jersey-lawyer-costs,2026-06-06,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/new-mexico-lawyer-costs,2026-05-05,0,1,0,6
daily_2026-04-21_2026-08-11,page+date,/states/new-mexico-lawyer-costs,2026-05-10,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/new-mexico-lawyer-costs,2026-05-19,0,1,0,47
daily_2026-04-21_2026-08-11,page+date,/states/new-mexico-lawyer-costs,2026-05-20,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/new-mexico-lawyer-costs,2026-05-21,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/new-mexico-lawyer-costs,2026-05-22,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/new-york-lawyer-costs,2026-05-07,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/new-york-lawyer-costs,2026-05-18,0,1,0,73
daily_2026-04-21_2026-08-11,page+date,/states/new-york-lawyer-costs,2026-06-06,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/north-carolina-lawyer-costs,2026-05-15,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/north-carolina-lawyer-costs,2026-05-20,0,1,0,17
daily_2026-04-21_2026-08-11,page+date,/states/north-carolina-lawyer-costs,2026-05-22,0,1,0,7
daily_2026-04-21_2026-08-11,page+date,/states/north-carolina-lawyer-costs,2026-05-26,0,1,0,80
daily_2026-04-21_2026-08-11,page+date,/states/north-carolina-lawyer-costs,2026-06-06,0,1,0,21
daily_2026-04-21_2026-08-11,page+date,/states/north-carolina-lawyer-costs,2026-06-10,0,1,0,10
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-01,0,1,0,9
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-03,0,1,0,1
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-07,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-10,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-16,0,1,0,5
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-23,0,1,0,75
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-24,0,1,0,78
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-25,0,1,0,4
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-26,0,1,0,11
daily_2026-04-21_2026-08-11,page+date,/states/north-dakota-lawyer-costs,2026-05-27,0,1,0,4
